pagina,titulo,conteudo,status,id_doc
4963,(CO) Consulta Correspondência\CO_3236,"COD_TIPO: CO
NUM_ANTDOC: 3236
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Antônio Carneiro Leão
ONOMÁSTICO: Sílvio Júlio Albuquerque Lima
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida Portinari e família para a conferência do professor Sílvio Júlio Albuquerque Lima, na Faculdade Nacional de Filosofia, sobre Viagem Cultural à Cuba e ao Peru.
DATA_INICIO: 1953/04/08",sucesso,CO_3236
4964,(CO) Consulta Correspondência\CO_3237,"COD_TIPO: CO
NUM_ANTDOC: 3237
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Nelson Bressan Mascarenhas
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Apresenta-se, comentando sentir vocação artística e pedindo que Portinari o aceite como auxiliar, com o objetivo de aprender a pintar com o Mestre.
DATA_INICIO: 1943/08/28",sucesso,CO_3237
4966,(CO) Consulta Correspondência\CO_3238,"COD_TIPO: CO
NUM_ANTDOC: 3238
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Luísa Elza Massena
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Envia perguntas, sobre os painéis da ONU, para serem respondidas por Portinari, as quais constarão de entrevista a ser publicada na revista ""Forma"".
DATA_INICIO: 1955/09/08",sucesso,CO_3238
4967,(CO) Consulta Correspondência\CO_3239,"COD_TIPO: CO
NUM_ANTDOC: 3239
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Francisco Matarazzo Sobrinho
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida Portinari para assistir a inauguração do Museu de Arte Moderna de São Paulo.
DATA_INICIO: 1949/02/26",sucesso,CO_3239
4968,(CO) Consulta Correspondência\CO_3240,"COD_TIPO: CO
NUM_ANTDOC: 3240
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Francisco Matarazzo Sobrinho
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Consulta Portinari sobre a possibilidade de expor o painel ""Tiradentes"", no Museu de Arte Moderna, em São Paulo, antes que seja enviado a Minas Gerais.
DATA_INICIO: 1949/06/20",sucesso,CO_3240
4969,(CO) Consulta Correspondência\CO_3241,"COD_TIPO: CO
NUM_ANTDOC: 3241
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Francisco Matarazzo Sobrinho
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida Portinari a expor na I Bienal do Museu de Arte Moderna de São Paulo.
DATA_INICIO: 1951/05/22",sucesso,CO_3241
4970,(CO) Consulta Correspondência\CO_3242,"COD_TIPO: CO
NUM_ANTDOC: 3242
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: João Matsumoto
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede autorização para reproduzir duas obras de Portinari (a serem extraídas do livro ""Portinari"", da coleção Arte no Brasil, editora Penguim), em uma coletânea de contos brasileiros, vertidos para o japonês.
DATA_INICIO: 1953/06/13",sucesso,CO_3242
4971,(CO) Consulta Correspondência\CO_3243,"COD_TIPO: CO
NUM_ANTDOC: 3243
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: João Matsumoto
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Reitera a solicitação de sua carta de13 de junho, em que pede autorização para reprodução de duas obras de Portinari, em uma coletânea de contos brasileiros, vertidos para o japonês.
DATA_INICIO: 1953/07/17",sucesso,CO_3243
4972,(CO) Consulta Correspondência\CO_3244,"COD_TIPO: CO
NUM_ANTDOC: 3244
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: José de Queirós Mattoso
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede que Portinari autografe uma reprodução do painel ""Fundadores do Jornal O Estado de S. Paulo"".
DATA_INICIO: 1953/08/18",sucesso,CO_3244
4973,(CO) Consulta Correspondência\CO_3245,"COD_TIPO: CO
NUM_ANTDOC: 3245
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Hanan Aynor
ONOMÁSTICO: Hanan Aynor
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Transcreve telegrama recebido do corpo diplomático (estrangeiro) servindo no Rio de Janeiro, através da sra. Aynor, da Legação de Israel, sondando a possibilidade de compra de uma obra de Portinari, para presentear o Embaixador da Finlândia, que está de partida do Rio.
DATA_INICIO: 1956/07/16",sucesso,CO_3245
4975,(CO) Consulta Correspondência\CO_3246,"COD_TIPO: CO
NUM_ANTDOC: 3246
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Alberto Romero
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convidam Portinari para participar do Congresso de Cultura em Santiago. Pedem confirmação, para envio das passagens de avião.
DATA_INICIO: 1953/04/08",sucesso,CO_3246
4976,(CO) Consulta Correspondência\CO_3247,"COD_TIPO: CO
NUM_ANTDOC: 3247
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Daniel Pereira
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Agradece a entrega dos desenhos, solicitando envio de legendas.
DATA_INICIO: 1953/10/05",sucesso,CO_3247
4978,(CO) Consulta Correspondência\CO_3248,"COD_TIPO: CO
NUM_ANTDOC: 3248
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Paschoal Carlos Magno
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida Portinari e família para inauguração de Exposição A. B. Desenho, na Câmara dos Vereadores..
DATA_INICIO: 1953/10/06",sucesso,CO_3248
4979,(CO) Consulta Correspondência\CO_3249,"COD_TIPO: CO
NUM_ANTDOC: 3249
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE:  Lourenço Filho
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida Portinari para reunião no Itamaraty que objetiva criar a seção brasileira do Instituto Internacional de Artistas Plásticos.
DATA_INICIO: 19--/  /",sucesso,CO_3249
4980,(CO) Consulta Correspondência\CO_3250,"COD_TIPO: CO
NUM_ANTDOC: 3250
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão-postal
REMETENTE: Jayme Maurício
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Cumprimenta Portinari, lamentando não poder fazer a cobertura da exposição.
DATA_INICIO: 1958/  /",sucesso,CO_3250
4982,(CO) Consulta Correspondência\CO_3251,"COD_TIPO: CO
NUM_ANTDOC: 3251
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Humberto Mauro
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Mostra-se entusiasmado com um quadro. Avisa que vai mandar uma pessoa lá, no mesmo dia (5 de julho de 1944)
DATA_INICIO: 1944/07/05",sucesso,CO_3251
4983,(CO) Consulta Correspondência\CO_3252,"COD_TIPO: CO
NUM_ANTDOC: 3252
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Cynthia Pearl Maus
ONOMÁSTICO: null
DESTINATARIO: Lois M. Williams
MEMO_RESUMO: Informa ter escolhido 5 obras de artistas brasileiros, listando-as, para figurarem em sua antologia ""The world's great madonnas"". Pede encaminhar, aos respectivos autores, a autorização, anexa, para reprodução.
DATA_INICIO: 1946/04/17",sucesso,CO_3252
4984,(CO) Consulta Correspondência\CO_3253,"COD_TIPO: CO
NUM_ANTDOC: 3253
PAGINAÇÃO: 3 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO:  Archer
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assuntos referentes às ilustrações de Portinari para os livros ""O alienista"" e ""Memórias posthumas de Braz Cubas"". Avisa que enviará fotografias do major Archer e do local onde pretende colocar o monumento (que Portinari realizará). Fala, ainda, sobre um ""Espantalho"", doado pelo artista para ser rifado, em benefício dos prisioneiros de guerra. Informa quanto já foi arrecadado por Dulce.
DATA_INICIO: 1943/09/20",sucesso,CO_3253
4987,(CO) Consulta Correspondência\CO_3254,"COD_TIPO: CO
NUM_ANTDOC: 3254
PAGINAÇÃO: 3 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO:  Archer
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assuntos relativos às ilustrações de Portinari para os livros ""O alienista"" e ""Memórias posthumas de Braz Cubas"".  Diz estar enviando, anexa, carta de W.M. Jackson, Inc., sobre ""O alienista"". Comenta o sucesso do bailado reproduzindo o quadro do ""Espantalho"", ressaltando que todos os bilhetes foram vendidos. Transmite os agradecimentos de Dulce pela ajuda de Portinari em sua festa de caridade. Pergunta pelos estudos sobre o major Archer.
DATA_INICIO: 1943/10/05",sucesso,CO_3254
4990,(CO) Consulta Correspondência\CO_3255,"COD_TIPO: CO
NUM_ANTDOC: 3255
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO:  Archer
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assuntos relativos às ilustrações de Portinari para o livro ""Memórias posthumas de Braz Cubas"". Pede que o artista escreva-lhe a respeito do monumento (ao major Archer).
DATA_INICIO: 1943/10/14",sucesso,CO_3255
4991,(CO) Consulta Correspondência\CO_3256,"COD_TIPO: CO
NUM_ANTDOC: 3256
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO:  Archer
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assuntos relativos às ilustrações de Portinari para o livro ""Memórias posthumas de Braz Cubas"". Comenta ter gostado muito do croqui do busto do major Archer, apresentando idéias para colocação do monumento.
DATA_INICIO: 1943/10/27",sucesso,CO_3256
4992,(CO) Consulta Correspondência\CO_3257,"COD_TIPO: CO
NUM_ANTDOC: 3257
PAGINAÇÃO: 4 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: Cypriano Amoroso Costa
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assuntos relativos às ilustrações de Portinari para o livro ""Memórias posthumas de Braz Cubas"".
DATA_INICIO: 1943/09/24",sucesso,CO_3257
4996,(CO) Consulta Correspondência\CO_3258,"COD_TIPO: CO
NUM_ANTDOC: 3258
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: Afrânio de Mello Franco
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assuntos relativos às ilustrações de Portinari para o livro ""Memórias posthumas de Braz Cubas"".
DATA_INICIO: 1943/10/22",sucesso,CO_3258
4997,(CO) Consulta Correspondência\CO_3259,"COD_TIPO: CO
NUM_ANTDOC: 3259
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assuntos relativos às ilustrações de Portinari para o livro ""O alienista"", elogiando o desenho que o artista fez para o anúncio do livro. Fala sobre os painéis da Capela Mayrink e comenta que o ""Memórias posthumas de Braz Cubas"" deve sair breve.
DATA_INICIO: 1944/04/04",sucesso,CO_3259
4999,(CO) Consulta Correspondência\CO_3260,"COD_TIPO: CO
NUM_ANTDOC: 3260
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO:  Santa Rosa
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Comenta assuntos pessoais. Dá notícias dos livros editados pela Sociedade dos Cem Bibliófilos.
DATA_INICIO: 1945/02/07",sucesso,CO_3260
5002,(CO) Consulta Correspondência\CO_3261,"COD_TIPO: CO
NUM_ANTDOC: 3261
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: Edmundo Barreto Pinto
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Avisa que está indo, com João Neves (da Fontoura), encontrar-se com Portinari em Paris. Diz esperar que ""O alienista"" esteja pronto até outubro, para figurar na exposição de Portinari. Tece comentários sobre políticos brasileiros. Refere-se à interdição da igreja da Pampulha.
DATA_INICIO: 1946/07/09",sucesso,CO_3261
5005,(CO) Consulta Correspondência\CO_3262,"COD_TIPO: CO
NUM_ANTDOC: 3262
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Deseja boas festas e solicita a indicação de um nome para ilustrar o livro ""Luzia Homem"".
DATA_INICIO: 1946/12/31",sucesso,CO_3262
5006,(CO) Consulta Correspondência\CO_3263,"COD_TIPO: CO
NUM_ANTDOC: 3263
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Wolfgang Pfeiffer
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida Portinari a participar de Exposição Internacional de Arte em Tóquio, solicitando o envio de um quadro e três desenhos.
DATA_INICIO: 1953/03/26",sucesso,CO_3263
5007,(CO) Consulta Correspondência\CO_3264,"COD_TIPO: CO
NUM_ANTDOC: 3264
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assunto elativo à subscrição de ações de editora (dos livros publicados pela Sociedade dos Cem Bibliófilos).
DATA_INICIO: 1948/10/14",sucesso,CO_3264
5008,(CO) Consulta Correspondência\CO_3265,"COD_TIPO: CO
NUM_ANTDOC: 3265
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida Portinari, que já faz parte da Sociedade dos Cem Bibliófilos, a associar-se também a ""Os Amigos da Gravura"".
DATA_INICIO: 1952/06/02",sucesso,CO_3265
5009,(CO) Consulta Correspondência\CO_3266,"COD_TIPO: CO
NUM_ANTDOC: 3266
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: José Martins de Barros
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Acusa recebimento de convite de José Martins de Barros para assistir à inauguração dos painéis de Batatais, justificando-se por não poder comparecer.
DATA_INICIO: 1953/03/06",sucesso,CO_3266
5010,(CO) Consulta Correspondência\CO_3267,"COD_TIPO: CO
NUM_ANTDOC: 3267
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Horácio Costa
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede que Portinari faça contato telefônico para tratar de assunto relativo a quadros enviados de São Paulo pelo Museu de Arte Moderna.
DATA_INICIO: 1951/08/08",sucesso,CO_3267
5011,(CO) Consulta Correspondência\CO_3268,"COD_TIPO: CO
NUM_ANTDOC: 3268
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Geraldo Biagi Marques Pereira
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede que Portinari despache dois exemplares do Diário Oficial para poder providenciar sua soltura.
DATA_INICIO: 1952/10/17",sucesso,CO_3268
5012,(CO) Consulta Correspondência\CO_3269,"COD_TIPO: CO
NUM_ANTDOC: 3269
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE:  Lourenço Filho
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida Portinari para exposição de reproduções de desenhos de Leonardo da Vinci, que o IBECC promoverá no Salão Assírio do Teatro Municipal.
DATA_INICIO: 1952/10/14",sucesso,CO_3269
5014,(CO) Consulta Correspondência\CO_3270,"COD_TIPO: CO
NUM_ANTDOC: 3270
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Ernesto Faria Júnior
ONOMÁSTICO: André Rousseau
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida Portinari para conferência de André Rousseau, a realizar-se na Faculdade Nacional de Filosofia.
DATA_INICIO: 1952/09/09",sucesso,CO_3270
5015,(CO) Consulta Correspondência\CO_3271,"COD_TIPO: CO
NUM_ANTDOC: 3271
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assunto pessoal.
DATA_INICIO: 1961/08/08",sucesso,CO_3271
5017,(CO) Consulta Correspondência\CO_3272,"COD_TIPO: CO
NUM_ANTDOC: 3272
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Anselmo Testa
ONOMÁSTICO: Geraldo Biagi Marques Pereira
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Intercede por Geraldo Biagi Marques (Pereira), que espera comutação de pena, com parecer favorável já proferido. Pede ajuda a Portinari.
DATA_INICIO: 1952/08/13",sucesso,CO_3272
5018,(CO) Consulta Correspondência\CO_3273,"COD_TIPO: CO
NUM_ANTDOC: 3273
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: Enrico Bianco
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa estar enviando cheque. Oferece para Bianco montar uma tela no chassis, usando sua residência em Santa Tereza para fazer tal trabalho.
DATA_INICIO: 1961/03/16",sucesso,CO_3273
5020,(CO) Consulta Correspondência\CO_3274,"COD_TIPO: CO
NUM_ANTDOC: 3274
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Baptista Portinari
ONOMÁSTICO: Geraldo Biagi Marques Pereira
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede informação sobre a situação do processo de Geraldo Biagi Marques Prerira.
DATA_INICIO: 1952/10/08",sucesso,CO_3274
5021,(CO) Consulta Correspondência\CO_3275,"COD_TIPO: CO
NUM_ANTDOC: 3275
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Mário Barata
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convidam Portinari a participar da Exposição Internacional de Arte Moderna, em Belo Horizonte, citando outros convidados. Convidam-no, ainda, para a inauguração da mostra.
DATA_INICIO: 1952/06/23",sucesso,CO_3275
5023,(CO) Consulta Correspondência\CO_3276,"COD_TIPO: CO
NUM_ANTDOC: 3276
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Horácio Lafer
ONOMÁSTICO: Édouard Manet
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Convida Portinari para a apresentação da tela ""Baigneuses"", de Manet, quando será entregue ao representante do Museu de Arte de São Paulo.
DATA_INICIO: 1952/06/01",sucesso,CO_3276
5024,(CO) Consulta Correspondência\CO_3277,"COD_TIPO: CO
NUM_ANTDOC: 3277
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Bilhete
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Diz estar remetendo um retrato de S. João da Cruz
DATA_INICIO: 1944/  /",sucesso,CO_3277
5025,(CO) Consulta Correspondência\CO_3278,"COD_TIPO: CO
NUM_ANTDOC: 3278
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Bilhete
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Parabeniza Portinari pela vitória (da candidatura ao Senado Federal)
DATA_INICIO: 1947/02/04",sucesso,CO_3278
5026,(CO) Consulta Correspondência\CO_3279,"COD_TIPO: CO
NUM_ANTDOC: 3279
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO:  Archer
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assuntos relativos às ilustrações de Portinari para os livros ""O alienista"" e ""Memórias posthumas de Braz Cubas"". Faz referência ao monumento ao major Archer e agradece as fotos de seu quadro.
DATA_INICIO: 1943/02/09",sucesso,CO_3279
5029,(CO) Consulta Correspondência\CO_3280,"COD_TIPO: CO
NUM_ANTDOC: 3280
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO:  Archer
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assuntos relativos ao desenho do monumento do major Archer. Diz aguardar resposta de Portinari, sobre carta de W. M. Jackson. Diz que escreverá informando da reunião sobre o livro ""Memórias posthumas de Braz Cubas"". Informa que o ""Espantalho"" (rifado) saiu para Oswaldo Costa.
DATA_INICIO: 1943/10/13",sucesso,CO_3280
5030,(CO) Consulta Correspondência\CO_3281,"COD_TIPO: CO
NUM_ANTDOC: 3281
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa estar enviando dois originais que estavam com ele e que será feito contato com Portinari, quando puderem providenciar as melhoras nos clichês, na Imprensa Nacional.
DATA_INICIO: 194-/  /",sucesso,CO_3281
5031,(CO) Consulta Correspondência\CO_3282,"COD_TIPO: CO
NUM_ANTDOC: 3282
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa estar enviando recorte do jornal ""Arts"" com artigo sobre a exposição de Portinari. Comenta assuntos pessoais.
DATA_INICIO: 1960/09/14",sucesso,CO_3282
5032,(CO) Consulta Correspondência\CO_3283,"COD_TIPO: CO
NUM_ANTDOC: 3283
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Mostra-se ansioso para ver as pinturas da Pampulha.
DATA_INICIO: 1945/06/06",sucesso,CO_3283
5033,(CO) Consulta Correspondência\CO_3284,"COD_TIPO: CO
NUM_ANTDOC: 3284
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: Germain Bazin
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Reclama da falta de notícias, comentando o vazio da vida artística no Rio, sem Portinari. Diz que pretende ir à Cataguases para ver o ""Tiradentes"" no lugar. Comenta assunto pessoal.
DATA_INICIO: 1950/05/11",sucesso,CO_3284
5034,(CO) Consulta Correspondência\CO_3285,"COD_TIPO: CO
NUM_ANTDOC: 3285
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Raymundo Ottoni de Castro Maya
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Trata de assuntos referentes à impressão do livro ""O alienista"", ilustrado por Portinari. Fala, ainda, de assuntos pessoais.
DATA_INICIO: 194-/01/23",sucesso,CO_3285
